FREQ;Frekvens;BASE_CUR;Basisvaluta;QUOTE_CUR;Kvoteringsvaluta;TENOR;Løpetid;DECIMALS;CALCULATED;UNIT_MULT;Multiplikator;COLLECTION;Innsamlingstidspunkt;TIME_PERIOD;OBS_VALUE
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-17;11,6887
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-18;11,6461
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-19;11,587
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-22;11,5428
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-23;11,5526
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-24;11,4329
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-25;11,4363
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-26;11,4281
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-29;11,4347
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-30;11,3904
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-08-31;11,552
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-01;11,5793
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-02;11,5677
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-05;11,4857
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-06;11,5397
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-07;11,4996
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-08;11,6109
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-09;11,4939
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-12;11,4912
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-13;11,5203
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-14;11,691
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-15;11,6414
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-16;11,6688
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-19;11,7134
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-20;11,7547
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-21;11,7774
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-22;11,7299
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-23;11,6025
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-26;11,5862
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-27;11,5904
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-28;11,5851
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-29;11,6799
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-09-30;11,9862
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-03;12,1345
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-04;12,0215
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-05;12,0057
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-06;11,9062
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-07;11,9586
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-10;11,7837
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-11;11,885
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-12;11,8562
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-13;11,9664
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-14;11,9004
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-17;11,9907
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-18;11,9096
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-19;11,9346
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-20;11,921
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-21;11,8907
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-24;11,9352
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-25;11,9241
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-26;11,9405
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-27;11,9223
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-28;11,9246
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-10-31;11,964
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-01;11,8333
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-02;11,8918
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-03;11,8704
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-04;11,6622
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-07;11,7697
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-08;11,7644
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-09;11,7597
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-10;11,8691
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-11;11,7246
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-14;11,786
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-15;11,8427
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-16;11,8509
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-17;12,0011
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-18;12,0442
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-21;12,086
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-22;12,0944
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-23;12,0019
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-24;12,0367
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-25;11,991
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-28;11,9668
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-29;11,9828
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-11-30;11,8685
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-01;11,9577
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-02;11,9521
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-05;12,0074
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-06;12,1165
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-07;12,1812
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-08;12,1589
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-09;12,2565
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-12;12,2722
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-13;12,207
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-14;12,0323
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-15;12,0673
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-16;12,0176
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-19;12,0555
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-20;12,0071
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-21;11,9005
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-22;11,7996
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-23;11,865
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-27;11,875
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-28;11,8666
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-29;11,9143
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2022-12-30;11,8541
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-02;11,8622
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-03;11,9571
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-04;12,1917
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-05;12,1455
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-06;12,2147
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-09;12,0512
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-10;12,0893
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-11;12,1097
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-12;12,0902
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-13;12,0434
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-16;12,0491
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-17;12,1297
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-18;12,1733
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-19;12,2604
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-20;12,23
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-23;12,1445
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-24;12,1303
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-25;12,2265
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-26;12,2372
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-27;12,2433
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-30;12,2673
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-01-31;12,3855
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-01;12,2798
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-02;12,2675
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-03;12,3006
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-06;12,369
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-07;12,453
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-08;12,4167
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-09;12,3282
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-10;12,3047
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-13;12,2578
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-14;12,3436
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-15;12,293
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-16;12,321
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-17;12,392
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-20;12,3603
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-21;12,4502
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-22;12,4697
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-23;12,4285
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-24;12,3939
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-27;12,4482
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-02-28;12,5099
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-01;12,4602
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-02;12,4852
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-03;12,4941
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-06;12,5363
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-07;12,5815
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-08;12,5968
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-09;12,6911
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-10;12,792
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-13;12,8882
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-14;12,8728
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-15;12,9982
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-16;13,0366
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-17;13,0553
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-20;13,0436
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-21;12,8503
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-22;12,8883
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-23;12,747
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-24;12,8571
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-27;12,9108
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-28;12,8773
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-29;12,8432
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-30;12,8817
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-03-31;12,9595
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-03;12,8164
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-04;12,864
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-05;12,9999
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-11;13,1568
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-12;13,0336
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-13;13,0107
B;Virkedag;GBP;Britiske pund;NOK;Norske kroner;SP;Spot;4;false;0;Enheter;C;ECB concertation tidspunkt 14:15 CET;2023-04-14;12,8924
